M3,M4,M5,M6,M7
0.665548345,1.828200279,1.749616108,1.787703397,0.956897993
0.682888308,1.907221461,1.782440603,1.717710617,1.013125781
0.578681748,1.699820885,1.576643872,1.811058382,1.013125781
0.578681748,1.684535717,1.499278295,1.759410076,1.006779065
0.730043616,1.642310677,1.458930171,1.830494463,1.049685968
0.689698293,1.61305147,1.398341918,1.749375525,1.062530836
0.600525836,1.564364544,1.560176444,1.749375525,1.062530836
0.551602523,1.388424429,1.54781171,1.697784051,1.062530836
0.551602523,1.352406172,1.396085626,1.690828003,1.035260546
0.587494217,1.380970372,1.385675032,1.69106184,1.23027932
0.587494217,1.387228681,1.340595756,1.64987296,1.232264147
0.535915382,1.354024456,1.271299898,1.347277865,1.059523732
0.53438926,1.328597928,1.171606864,1.204940888,1.112098829
0.751994933,1.551726688,1.081668355,1.232716952,1.038471056
0.790164789,1.423999208,1.081668355,1.203968386,0.988439146
0.74445231,1.600607192,1.081668355,1.222763455,1.047800093
0.777007814,1.560505544,1.081668355,1.127414113,1.069374985
0.761937353,1.657179902,1.078582199,1.071537137,1.144133735
0.713223057,1.509042297,1.078582199,1.129691136,1.279418872
0.952759652,1.437573878,0.997454206,1.157771378,1.221275151
1.037758192,1.516316951,0.997454206,1.203801652,1.180141376
0.864427004,1.526092119,0.97580098,1.237588024,1.207209723
0.712088052,1.55631968,0.976651005,1.29558807,1.28671264
0.653384994,1.509291979,0.984102443,1.158566692,1.343957875
0.653384994,1.595963996,0.984102443,1.02780951,1.292879793
0.636733427,1.53817155,0.984102443,1.126856754,1.322402608
0.788324915,1.508585623,1.044460467,1.160933512,1.355281837
0.829920694,1.602179406,1.025859136,1.178898819,1.369452446
0.850469984,1.602179406,1.052008881,1.135745464,1.413526915
0.970507495,1.807401181,0.992771455,1.066392795,1.399895683
0.812833507,1.786350614,1.046492151,1.124744646,1.225414588
0.878538636,1.845473339,1.046492151,1.161424609,1.174667793
0.78153625,1.747169404,1.169201441,1.016550549,1.13992833
0.977546791,1.85256617,1.070357642,1.034243519,1.088325124
0.988052394,1.730329007,1.070357642,1.087557435,1.138985896
0.962406658,1.730439451,1.147282742,1.160155661,1.134863196
0.978180404,1.637316331,1.0920486,1.178086912,0.977192228
1.005125004,1.622316757,1.038237593,1.210834356,1.004669635
1.096248457,1.670871399,1.038237593,1.206015962,1.035344063
0.922891476,1.771327215,1.038237593,1.213429369,1.034728227
0.992546593,1.718919863,1.038237593,1.19169721,1.177778579
0.848838214,1.778007153,1.17161522,1.151533446,1.381269595
0.984756545,1.662635009,1.176989885,1.363681683,1.382809144
1.115885495,1.637819992,1.17325118,1.240402939,1.304268463
1.211824031,1.528510543,1.305199129,1.235096832,1.359786223
1.219621433,1.529927068,1.378182254,1.279492463,1.305689023
1.034878385,1.553021348,1.491945613,1.368473235,1.54833338
1.031317249,1.649328289,1.491945613,1.384868228,1.444993514
1.029110317,1.615945554,1.538565645,1.457348906,1.444993514
0.907756449,1.615945554,1.728077138,1.613767558,1.463562562
1.145519101,1.576468282,1.812968973,1.576524437,1.272779659
1.145519101,1.59140629,1.927369656,1.463843107,1.399608797
1.077752258,1.569265293,1.927369656,1.331674261,1.471470917
1.138010212,1.47282183,1.756157664,1.313443804,1.481889497
0.98159497,1.414158069,1.777352046,1.213892686,1.526639877
1.040242989,1.28169137,1.648660242,1.219728438,1.534921533
0.950060511,1.283775206,1.707207901,1.365933647,1.3765599
1.023397515,1.2741602,1.49842356,1.511885621,1.23106688
1.023397515,1.434126042,1.49842356,1.61171932,0.999002743
1.018705312,1.319430826,1.377416257,1.586846817,0.800320341
0.96875804,1.385190443,1.394830418,1.511203295,0.848516698
1.068899277,1.266577109,1.43101879,1.319959297,0.855211172
0.85837615,1.146902643,1.513768662,1.254675296,0.889952321
0.971315625,1.285806221,1.481343974,1.139288418,1.067238748
0.902452365,1.16898732,1.452199256,0.957277908,1.025570708
1.059886725,1.197277717,1.637719635,0.957277908,1.160754649
0.988778355,1.240739688,1.572862688,0.940593237,1.196159419
1.025805289,1.364783654,1.517045069,1.00509746,1.161845349
1.032953135,1.510052536,1.271752604,0.94387223,1.364449191
1.034765062,1.40313846,1.303647539,1.027745324,1.513357529
1.034765062,1.255794919,1.236196826,0.950913899,1.615845282
1.021420372,1.332141958,1.236196826,1.000578391,1.706057777
1.054917996,1.202383347,1.198637113,0.916747543,1.837134744
0.90703978,1.245438827,1.241210611,0.951582736,1.673361717
0.811413317,1.286280123,1.266579164,1.033248269,1.692084558
0.889733877,1.211372946,1.251927984,1.156928125,1.692084558
0.845084063,1.208636552,1.227215242,1.086180615,1.634350642
0.762346333,1.239277128,1.298671059,1.066121354,1.707455755
0.798293105,1.239277128,1.294328492,1.075833416,1.85039935
0.798293105,1.191770312,1.243887157,1.075833416,1.85039935
0.798293105,1.224363341,1.212422879,1.172047575,1.85039935
0.836850051,1.289875145,1.314364281,1.134970822,1.891382503
0.821634445,1.258051139,1.365511542,0.897221015,1.808601409
0.932998914,1.349024046,1.413600545,1.089206579,1.889697948
1.001818965,1.387901518,1.304454451,1.188149661,1.889697948
0.916122264,1.387901518,1.333511307,1.166394369,1.74609147
0.91249188,1.390044498,1.410591722,1.114076444,1.73669478
0.91249188,1.326550116,1.494710691,1.273244539,1.678980293
0.960745637,1.381858935,1.409779366,1.460569543,1.665657054
0.853221474,1.558267796,1.367920773,1.312474183,1.614879244
0.917024954,1.565761172,1.369400523,1.512581391,1.446011066
1.002844317,1.565761172,1.220772313,1.442323583,1.446665427
0.907719913,1.565761172,1.278012217,1.530655355,1.383950425
1.010797,1.44227695,1.495187059,1.459135572,1.133608939
1.091600919,1.370994257,1.390244367,1.489621062,1.00170455
1.062574349,1.435701327,1.449866809,1.358708474,1.07466665
1.062574349,1.342018817,1.330011621,1.381984155,1.045911687
1.062574349,1.268497491,1.343982207,1.381984155,0.918769472
1.062574349,1.37646959,1.281074624,1.510329366,0.914358251
0.970076609,1.151188252,1.196024057,1.520251019,0.928767528
1.028620981,1.262119496,1.260792769,1.430426942,1.081031636
1.039889555,1.073609536,1.463720254,1.406805666,1.083906115
1.128067381,1.139015304,1.395686712,1.384201649,1.177229106
0.948591289,1.232664021,1.45423566,1.516913524,1.07622574
0.797853635,1.238837441,1.517550036,1.458245635,1.199312733
1.020487838,1.281016378,1.633183764,1.34712768,1.06668858
1.106048498,1.083939271,1.609618949,1.180977591,0.979563077
1.106048498,1.094228227,1.606827598,1.256315466,0.918852853
1.134919408,1.12675455,1.606827598,1.211460331,0.923829911
1.134919408,0.816206323,1.613172654,1.211460331,0.923829911
1.204250131,0.816206323,1.548592264,1.106018423,0.889983777
1.204250131,0.857240015,1.629372658,1.017025649,0.908400908
1.213527833,0.8683043,1.626736129,1.098545913,0.996607504
1.213527833,0.831887599,1.580480119,1.095817699,1.010465683
1.177053581,0.777174573,1.521127691,1.101712205,1.010465683
1.228172031,0.777174573,1.676836482,1.027752331,0.907473819
1.228172031,0.763350858,1.520175579,1.027752331,0.99907844
1.329704035,0.848816262,1.61116282,1.106159233,0.99907844
1.310675453,0.848816262,1.501868486,1.142143355,0.954907342
1.52184445,0.843539877,1.546775362,1.085455553,1.150124264
1.391020345,0.752630589,1.546775362,0.932318348,1.188676871
1.288364277,0.814462862,1.474387967,0.867131776,1.123454619
1.33872901,0.814462862,1.424440351,0.850723969,1.064751886
1.347148121,0.82845126,1.448977089,0.934370483,1.03912366
1.398247149,0.82845126,1.397456191,1.041514556,0.978357468
1.394843755,0.82845126,1.339024278,1.065867345,1.019051114
1.363861254,0.82845126,1.337376335,0.984275683,1.019051114
1.363861254,0.82845126,1.271105924,1.078597007,1.019051114
1.337736458,0.82845126,1.288783317,1.206202734,1.088840538
1.498902005,0.920870685,1.271903889,1.130176162,0.965949466
1.498902005,1.005593566,1.178290692,1.102385151,0.91330325
1.425369214,0.981428101,1.09291641,1.057181233,1.076321592
1.465925927,1.031782059,1.162196816,1.003945889,1.051757615
1.465925927,1.031782059,1.380308087,1.04708573,1.013228751
1.334534204,1.085232903,1.502795602,1.04708573,0.921888668
1.334534204,1.172239426,1.580743759,1.04708573,0.976510924
1.293256761,1.174810706,1.580743759,1.199322465,0.915769664
1.39255266,1.060098807,1.549101117,1.091448645,0.920536381
1.39255266,1.11013531,1.613124863,1.116890217,0.920536381
1.351555356,1.11013531,1.615979678,1.096214152,0.820888904
1.321833907,1.140060053,1.56458978,0.969802912,0.861867457
1.321833907,0.989127359,1.680397723,1.102860085,0.869674148
1.505042754,1.135593889,1.700298784,1.192813464,0.933888542
1.466856076,1.220464809,1.499338345,1.192813464,1.191232234
1.492576988,1.054394198,1.491013003,1.209255336,1.283786887
1.492576988,1.303905825,1.310290842,1.096084197,1.320379739
1.492576988,1.295628956,1.664846948,1.111409248,1.343815006
1.509656862,1.360910532,1.792071762,0.982286723,1.342665301
1.459528393,1.40112813,1.792286383,0.889483679,1.327938975
1.406139714,1.554849603,1.725972461,0.926604134,1.327265373
1.384525616,1.408110716,1.74567126,0.891414787,1.232548054
1.259862979,1.408110716,1.714309227,0.943917887,1.282353845
1.342189824,1.355059118,1.559155232,0.97718158,1.183989594
1.350317237,1.433088486,1.568578987,0.929378242,1.211454958
1.350317237,1.299527136,1.550672388,0.911563787,1.245636705
1.420811105,1.385640423,1.550672388,0.966408654,1.255475537
1.283184112,1.331057597,1.550672388,1.038602104,1.357777282
1.286709251,1.223931483,1.507736514,1.095644472,1.469605182
1.260085361,1.418564317,1.352047467,1.051931078,1.581839504
1.248500769,1.616886699,1.391970371,1.040452742,1.379994916
1.191771528,1.617402141,1.387589761,1.032480146,1.387819924
1.256086898,1.539235503,1.277918339,1.032480146,1.220488859
0.948972567,1.477046155,1.355003072,1.032480146,1.155202822
0.837359644,1.327784644,1.493786381,0.990657061,1.302782689
0.772467222,1.224500981,1.649966494,1.108874421,1.260364829
0.781410004,1.02594859,1.703345223,1.108874421,1.212555643
0.607585718,1.070575821,1.708972363,1.028336539,1.25699329
0.693766658,1.11714379,1.723472767,1.11740943,1.221750711
0.545145916,1.077311027,1.848732479,0.903580471,1.232467755
0.707429315,1.220520463,1.827665361,0.903580471,1.208435707
0.783829024,1.229548952,1.847000157,1.092794002,1.209187107
0.751842039,1.300074748,1.680896678,1.129944534,1.385621284
0.753190149,1.378607805,1.665213592,1.288347016,1.534906427
0.732462775,1.356965774,1.582946008,1.212807776,1.533522746
0.732462775,1.277179068,1.486723147,1.262718144,1.50219867
0.764161256,1.221359042,1.594465186,1.262718144,1.50219867
0.659097751,1.287654922,1.503627699,1.227053088,1.567723614
0.549718465,1.286312535,1.393457491,1.205922644,1.668357495
0.622191375,1.306877118,1.372725266,1.276781305,1.573741501
0.559129341,1.410206221,1.458116878,1.334287255,1.565186916
0.559129341,1.376740718,1.458116878,1.341212494,1.701389389
0.581235614,1.326950673,1.543841699,1.220748428,1.701389389
0.581235614,1.430114392,1.624264972,1.304193898,1.702342708
0.531453438,1.335944448,1.592771834,1.256283992,1.644841321
0.531453438,1.369408071,1.486139106,1.321611692,1.51258779
0.658910642,1.358097733,1.409130505,1.423651589,1.635498763
0.531709942,1.55516998,1.429329398,1.425440174,1.532506142
0.626903001,1.356103049,1.271939481,1.541182963,1.313670565
0.824339195,1.27530319,1.271939481,1.729723197,1.340299177
0.815998086,1.406902071,1.299351396,1.61650366,1.387655004
0.990550295,1.365947438,1.424526951,1.583883601,1.387655004
0.880775442,1.238276218,1.484459352,1.635103145,1.446401543
1.004148338,1.303568197,1.60324712,1.635103145,1.446401543
0.947637014,1.381646521,1.673163778,1.578814709,1.434608675
1.113255321,1.422233852,1.685038595,1.601074442,1.382128977
1.355416309,1.383523371,1.667919854,1.467426553,1.3190917
1.355598974,1.29147742,1.524645825,1.433954667,1.3190917
1.297946164,1.217268992,1.486836693,1.413794096,1.514338695
1.188224615,1.168878755,1.364115993,1.395941199,1.514338695
1.119153198,1.18036756,1.381486691,1.395941199,1.329944695
1.119153198,1.18036756,1.373709565,1.341725772,1.33514861
1.184097081,1.106995368,1.295077328,1.532665935,1.441271494
1.154523535,1.129245622,1.424355631,1.717184877,1.664683001
1.123164816,1.214959241,1.620711139,1.717184877,1.729165597
1.116155388,1.110963436,1.649610123,1.63881202,1.716623797
1.009669757,1.207934509,1.618576961,1.652399622,1.716623797
0.967558692,1.144521459,1.61404717,1.711973676,1.714308904
1.019959573,1.452213554,1.494474848,1.835117848,1.711292757
1.019959573,1.582068196,1.482479413,2.096893026,1.889752174
1.067519551,1.621594236,1.374651544,2.051223394,1.889752174
0.994958981,1.555985331,1.344977511,2.148983315,1.638242705
0.900164142,1.674544942,1.440032477,2.178065562,1.572798116
0.808333193,1.552707205,1.564085746,2.211462143,1.559512132
0.722752242,1.507331895,1.551070561,2.232710897,1.564391029
0.640931856,1.450796681,1.485310182,2.265237637,1.456059225
0.747964826,1.457102638,1.483433426,2.265237637,1.409162167
0.796888554,1.593741137,1.483433426,2.265237637,1.388526521
0.825056608,1.555753315,1.42698128,2.34581432,1.22917436
0.901926284,1.628252389,1.458368401,2.349361667,1.212496732
1.021799266,1.628252389,1.444600933,2.279728947,1.20161357
1.014926585,1.507352029,1.552743128,2.133122853,1.125501279
0.96989093,1.488541157,1.506778025,2.17785046,1.03437092
0.879266551,1.406395348,1.435660172,2.25971089,1.058382762
0.949627678,1.457176693,1.398712937,2.135481223,1.046368944
0.856058692,1.457176693,1.347322542,2.16268647,1.091538396
0.86988654,1.416577339,1.34701664,2.16268647,1.024011641
0.804051607,1.438087726,1.402599532,2.216291137,1.008762963
0.822880417,1.469737605,1.408376228,2.312819982,1.008762963
0.822880417,1.443522513,1.397600507,2.312819982,1.005184552
0.876648586,1.491520872,1.456191418,2.21323348,0.882588687
1.089670356,1.572981876,1.33000526,2.230168294,0.882588687
1.012473689,1.549233193,1.343961131,2.230168294,0.916145811
1.004862037,1.405388506,1.197645072,2.247831191,0.94781161
1.074961,1.557170804,1.143176211,2.247831191,0.94781161
1.199480238,1.414938628,1.163240673,2.193841466,1.127855879
1.114418019,1.414938628,1.195337805,2.306730121,1.059962764
0.965095922,1.50489314,1.371413212,2.334047903,1.059962764
1.049272377,1.531386411,1.41661187,2.322077534,1.089481854
1.044982892,1.578963718,1.343628225,2.322077534,1.103706941
1.044146915,1.593349762,1.209795196,2.320418022,1.145427924
0.925123235,1.593349762,1.151746681,2.320418022,1.145427924
0.67899168,1.593349762,1.44995062,2.285472719,1.013513266
0.701739467,1.445926473,1.380538808,2.182397806,1.01394107
0.881530219,1.388931728,1.407600373,1.980458075,1.033076925
0.923784891,1.268035945,1.36205368,1.679277783,0.970795055
0.893033073,1.148936297,1.223272308,1.69674728,0.970795055
0.994316036,1.148936297,1.305120836,1.69674728,1.120171849
0.994316036,1.166419334,1.288109831,1.412705562,1.114303577
1.057041979,1.171910741,1.264011639,1.327776705,1.008142457
1.201012956,1.139722792,1.366467872,1.353779193,0.99642425
1.279679961,1.119622993,1.506540232,1.434809991,1.092437976
1.201729595,1.075925832,1.506540232,1.405663399,1.174786274
1.201729595,1.223846929,1.663215016,1.387520755,1.075865399
1.0962073,1.269817557,1.616825707,1.351829739,1.087639353
1.03381567,1.20461255,1.529427153,1.457530724,1.087639353
1.065241545,1.269418862,1.498661367,1.550725694,0.996934643
1.056558259,1.311820635,1.461154238,1.475267512,1.00483917
1.062034415,1.363439523,1.35200533,1.50660106,1.100590374
1.062034415,1.422052556,1.382166392,1.462720365,0.901109162
1.044550209,1.308488349,1.416454747,1.365333475,0.976491084
0.833094662,1.371736288,1.416454747,1.36590589,0.986963798
0.684139975,1.309707855,1.224600519,1.356807861,1.082850073
0.773547333,1.167605692,1.160874042,1.301246267,1.158238815
0.773547333,1.204433484,1.080884335,1.427799113,1.242884405
0.726545702,1.329208922,1.274011526,1.415429828,1.052376183
0.831059304,1.329208922,1.254993322,1.345906713,1.133046644
0.847926088,1.384447754,1.438719795,1.237663505,1.131408763
0.847926088,1.307803526,1.467289925,1.186560773,1.136425754
0.786861529,1.302336382,1.473689459,1.327868424,1.181061673
0.834649359,1.174198781,1.533696084,1.30661463,1.236972548
0.733059408,1.125268781,1.444000031,1.124687671,1.18683518
0.671254537,1.109585021,1.304088768,1.065204027,1.357028679
0.830973481,1.109585021,1.233060384,1.217719127,1.279359584
0.75180413,1.071060022,1.299107556,1.177776372,1.31701098
0.839176374,1.166631045,1.329695131,1.229020962,1.288186026
0.758114024,1.311527521,1.245274703,1.215621838,1.273369012
0.936004182,1.509169067,1.320593259,1.11176171,1.481740368
0.857209211,1.515880504,1.042380367,1.217617755,1.481740368
0.754997405,1.665797764,1.105969254,1.254670583,1.474792365
